"This the the original data from Richard P. Rumelt, Strategy, Structure, and Economic Performance,",,,,,,,
"updated to extend to 1974. The rank column shows ranks in only 1949,1959, 1969,and 1974. ",,,,,,,
"The 1949 ranks are exact for 1-99, 100-200 are marked 200, and 300-500 are marked 500.",,,,,,,
"In500  = 1 when the firm was in the top 500, and 0 when it was smaller than that. ",,,,,,,
Data begins and ends in 1949 and 1974 unless the firm was formed after 1949 and/or was acquired or otherwise disappeared before 1974.,,,,,,,
Change the extension to CSV to open as a spreadsheet.,,,,,,,

Name,Symbol,SIC,Year,In 500,Rank,Strategy,Structure
ALUMINIUM COMPANY OF AMERICA,AA,3334,1952,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1953,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1954,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1955,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1956,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1957,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1958,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1959,1,48,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1960,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1961,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1962,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1963,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1964,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1965,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1966,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1967,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1968,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1969,1,67,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1970,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1971,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1972,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1973,1,--,DV,FS
ALUMINIUM COMPANY OF AMERICA,AA,3334,1974,1,65,DV,FS
AMAX INC,AMX,1000,1949,1,500,DV,FU
AMAX INC,AMX,1000,1950,1,--,DV,FU
AMAX INC,AMX,1000,1951,1,--,DV,FU
AMAX INC,AMX,1000,1952,1,--,DV,FU
AMAX INC,AMX,1000,1953,1,--,DV,FU
AMAX INC,AMX,1000,1954,1,--,DV,FU
AMAX INC,AMX,1000,1955,1,--,DV,FU
AMAX INC,AMX,1000,1956,1,--,DV,FU
AMAX INC,AMX,1000,1957,1,--,RC,PD
AMAX INC,AMX,1000,1958,1,--,RC,PD
AMAX INC,AMX,1000,1959,1,66,RC,PD
AMAX INC,AMX,1000,1960,1,--,RC,PD
AMAX INC,AMX,1000,1961,1,--,RC,PD
AMAX INC,AMX,1000,1962,1,--,RC,PD
AMAX INC,AMX,1000,1963,1,--,RC,PD
AMAX INC,AMX,1000,1964,1,--,RC,PD
AMAX INC,AMX,1000,1965,1,--,RC,PD
AMAX INC,AMX,1000,1966,1,--,RC,PD
AMAX INC,AMX,1000,1967,1,--,RC,PD
AMAX INC,AMX,1000,1968,1,--,RC,PD
AMAX INC,AMX,1000,1969,1,147,RC,PD
AMAX INC,AMX,1000,1970,1,--,RC,PD
AMAX INC,AMX,1000,1971,1,--,RC,PD
AMAX INC,AMX,1000,1972,1,--,RC,PD
AMAX INC,AMX,1000,1973,1,--,RC,PD
AMAX INC,AMX,1000,1974,1,167,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1949,1,0,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1950,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1951,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1952,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1953,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1954,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1955,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1956,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1957,1,--,RC,FU
AMERICAN BILTRITE INC,ABL,3069,1958,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1959,1,0,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1960,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1961,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1962,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1963,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1964,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1965,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1966,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1967,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1968,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1969,1,481,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1970,1,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1971,0,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1972,0,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1973,0,--,RC,PD
AMERICAN BILTRITE INC,ABL,3069,1974,0,686,RC,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1949,1,500,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1950,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1951,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1952,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1953,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1954,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1955,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1956,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1957,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1958,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1959,1,352,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1960,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1961,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1962,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1963,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1964,1,--,RC,FS
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1965,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1966,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1967,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1968,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1969,1,424,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1970,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1971,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1972,0,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1973,1,--,RL,PD
AMERICAN CHAIN & CABLE CO INC,ACN,3560,1974,1,466,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1949,1,500,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1950,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1951,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1952,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1953,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1954,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1955,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1956,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1957,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1958,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1959,1,107,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1960,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1961,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1962,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1963,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1964,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1965,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1966,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1967,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1968,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1969,1,94,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1970,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1971,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1972,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1973,1,--,RL,PD
AMERICAN HOME PRODUCTS CORP,AHP,2835,1974,1,92,RL,PD
AMERICAN MOTORS CORP,AMO,3711,1949,1,200,DU,FU
AMERICAN MOTORS CORP,AMO,3711,1950,1,--,DU,FU
AMERICAN MOTORS CORP,AMO,3711,1951,1,--,DU,FU
AMERICAN MOTORS CORP,AMO,3711,1952,1,--,DU,FU
AMERICAN MOTORS CORP,AMO,3711,1953,1,--,DU,FU
AMERICAN MOTORS CORP,AMO,3711,1954,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1955,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1956,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1957,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1958,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1959,1,47,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1960,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1961,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1962,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1963,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1964,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1965,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1966,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1967,1,--,DU,PD
AMERICAN MOTORS CORP,AMO,3711,1968,1,--,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1969,1,152,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1970,1,--,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1971,1,--,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1972,1,--,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1973,1,--,SB,FU
AMERICAN MOTORS CORP,AMO,3711,1974,1,93,SB,FU
AMERICAN OPTICAL,AOP_,3831,1949,1,500,DC,FU
AMERICAN OPTICAL,AOP_,3831,1950,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1951,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1952,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1953,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1954,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1955,1,--,DC,FU
AMERICAN OPTICAL,AOP_,3831,1956,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1957,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1958,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1959,1,418,RC,PD
AMERICAN OPTICAL,AOP_,3831,1960,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1961,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1962,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1963,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1964,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1965,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1966,1,--,RC,PD
AMERICAN OPTICAL,AOP_,3831,1967,0,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1949,1,91,RC,FU
AMERICAN STANDARD INC,AST,3430,1950,1,--,RC,FU
AMERICAN STANDARD INC,AST,3430,1951,1,--,RC,FU
AMERICAN STANDARD INC,AST,3430,1952,1,--,RC,FU
AMERICAN STANDARD INC,AST,3430,1953,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1954,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1955,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1956,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1957,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1958,1,--,RC,PD
AMERICAN STANDARD INC,AST,3430,1959,1,85,RL,PD
AMERICAN STANDARD INC,AST,3430,1960,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1961,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1962,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1963,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1964,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1965,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1966,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1967,1,--,RL,PD
AMERICAN STANDARD INC,AST,3430,1968,1,--,UC,PD
AMERICAN STANDARD INC,AST,3430,1969,1,82,UP,PD
AMERICAN STANDARD INC,AST,3430,1970,1,--,UP,PD
AMERICAN STANDARD INC,AST,3430,1971,1,--,UP,PD
AMERICAN STANDARD INC,AST,3430,1972,1,--,UP,PD
AMERICAN STANDARD INC,AST,3430,1973,1,--,UP,PD
AMERICAN STANDARD INC,AST,3430,1974,1,117,UC,PD
AMP INC,AMP,3670,1949,0,0,SB,FU
AMP INC,AMP,3670,1950,0,--,SB,FU
AMP INC,AMP,3670,1951,0,--,SB,FU
AMP INC,AMP,3670,1952,0,--,SB,FU
AMP INC,AMP,3670,1953,0,--,SB,FU
AMP INC,AMP,3670,1954,0,--,SB,FU
AMP INC,AMP,3670,1955,0,--,SB,FU
AMP INC,AMP,3670,1956,0,--,SB,FU
AMP INC,AMP,3670,1957,0,--,SB,FU
AMP INC,AMP,3670,1958,0,--,SB,FU
AMP INC,AMP,3670,1959,0,0,SB,FU
AMP INC,AMP,3670,1960,0,--,SB,FU
AMP INC,AMP,3670,1961,0,--,SB,FU
AMP INC,AMP,3670,1962,0,--,SB,FU
AMP INC,AMP,3670,1963,0,--,SB,FU
AMP INC,AMP,3670,1964,0,--,SB,FU
AMP INC,AMP,3670,1965,1,--,SB,FU
AMP INC,AMP,3670,1966,1,--,SB,FU
AMP INC,AMP,3670,1967,1,--,SB,FU
AMP INC,AMP,3670,1968,1,--,SB,FU
AMP INC,AMP,3670,1969,1,410,SB,FU
AMP INC,AMP,3670,1970,1,--,SB,FU
AMP INC,AMP,3670,1971,1,--,SB,FU
AMP INC,AMP,3670,1972,1,--,SB,FU
AMP INC,AMP,3670,1973,1,--,SB,FU
AMP INC,AMP,3670,1974,1,348,SB,FU
ARMCO STEEL CORP,AS,3310,1949,1,200,DV,GD
ARMCO STEEL CORP,AS,3310,1950,1,--,DV,GD
ARMCO STEEL CORP,AS,3310,1951,1,--,DV,GD
ARMCO STEEL CORP,AS,3310,1952,1,--,DV,GD
ARMCO STEEL CORP,AS,3310,1953,1,--,DV,GD
ARMCO STEEL CORP,AS,3310,1954,1,--,DV,FU
ARMCO STEEL CORP,AS,3310,1955,1,--,DV,FU
ARMCO STEEL CORP,AS,3310,1956,1,--,DV,FU
ARMCO STEEL CORP,AS,3310,1957,1,--,DV,FU
ARMCO STEEL CORP,AS,3310,1958,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1959,1,40,DV,FS
ARMCO STEEL CORP,AS,3310,1960,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1961,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1962,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1963,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1964,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1965,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1966,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1967,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1968,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1969,1,63,DV,FS
ARMCO STEEL CORP,AS,3310,1970,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1971,1,--,DV,FS
ARMCO STEEL CORP,AS,3310,1972,1,--,DV,PD
ARMCO STEEL CORP,AS,3310,1973,1,--,DV,PD
ARMCO STEEL CORP,AS,3310,1974,1,51,DV,PD
ARMOUR,AM,2010,1949,1,30,DV,FU
ARMOUR,AM,2010,1950,1,--,DV,FU
ARMOUR,AM,2010,1951,1,--,DV,FU
ARMOUR,AM,2010,1952,1,--,DV,FU
ARMOUR,AM,2010,1953,1,--,DV,FS
ARMOUR,AM,2010,1954,1,--,DV,FS
ARMOUR,AM,2010,1955,1,--,DV,FS
ARMOUR,AM,2010,1956,1,--,DV,FS
ARMOUR,AM,2010,1957,1,--,DV,PD
ARMOUR,AM,2010,1958,1,--,DV,PD
ARMOUR,AM,2010,1959,1,16,DV,PD
ARMOUR,AM,2010,1960,1,--,DV,PD
ARMOUR,AM,2010,1961,1,--,DV,PD
ARMOUR,AM,2010,1962,1,--,DV,PD
ARMOUR,AM,2010,1963,1,--,DV,PD
ARMOUR,AM,2010,1964,1,--,DV,PD
ARMOUR,AM,2010,1965,1,--,DV,PD
ARMOUR,AM,2010,1966,1,--,DV,PD
ARMOUR,AM,2010,1967,1,--,DV,PD
ARMOUR,AM,2010,1968,1,--,DV,PD
ARMOUR,AM,2010,1969,0,40,DV,PD
ARMSTRONG CORK CO,ACK,2510,1949,1,200,RC,FS
ARMSTRONG CORK CO,ACK,2510,1950,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1951,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1952,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1953,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1954,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1955,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1956,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1957,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1958,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1959,1,157,RC,FS
ARMSTRONG CORK CO,ACK,2510,1960,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1961,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1962,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1963,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1964,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1965,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1966,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1967,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1968,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1969,1,196,RC,FS
ARMSTRONG CORK CO,ACK,2510,1970,1,--,RC,FS
ARMSTRONG CORK CO,ACK,2510,1971,1,--,RL,FS
ARMSTRONG CORK CO,ACK,2510,1972,1,--,RL,FS
ARMSTRONG CORK CO,ACK,2510,1973,1,--,RL,FS
ARMSTRONG CORK CO,ACK,2510,1974,1,224,RL,FS
ASHLAND OIL INC,ASH,2912,1949,1,500,SV,FU
ASHLAND OIL INC,ASH,2912,1950,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1951,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1952,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1953,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1954,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1955,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1956,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1957,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1958,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1959,1,150,SV,FU
ASHLAND OIL INC,ASH,2912,1960,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1961,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1962,1,--,SV,FU
ASHLAND OIL INC,ASH,2912,1963,1,--,DV,FU
ASHLAND OIL INC,ASH,2912,1964,1,--,DV,FU
ASHLAND OIL INC,ASH,2912,1965,1,--,DV,FU
ASHLAND OIL INC,ASH,2912,1966,1,--,DV,FS
ASHLAND OIL INC,ASH,2912,1967,1,--,DV,FS
ASHLAND OIL INC,ASH,2912,1968,1,--,DV,FS
ASHLAND OIL INC,ASH,2912,1969,1,101,DV,PD
ASHLAND OIL INC,ASH,2912,1970,1,--,DV,PD
ASHLAND OIL INC,ASH,2912,1971,1,--,DV,PD
ASHLAND OIL INC,ASH,2912,1972,1,--,DV,PD
ASHLAND OIL INC,ASH,2912,1973,1,--,DV,PD
ASHLAND OIL INC,ASH,2912,1974,1,50,DV,PD
ATLANTIC RICHFIELD CO,ARC,2912,1949,1,34,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1950,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1951,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1952,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1953,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1954,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1955,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1956,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1957,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1958,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1959,1,79,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1960,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1961,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1962,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1963,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1964,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1965,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1966,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1967,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1968,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1969,1,29,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1970,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1971,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1972,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1973,1,--,DV,FU
ATLANTIC RICHFIELD CO,ARC,2912,1974,1,18,DV,FU
AVCO CORP,AV,9997,1949,1,200,UC,HC
AVCO CORP,AV,9997,1950,1,--,UC,PD
AVCO CORP,AV,9997,1951,1,--,UC,PD
AVCO CORP,AV,9997,1952,1,--,UC,PD
AVCO CORP,AV,9997,1953,1,--,UC,PD
AVCO CORP,AV,9997,1954,1,--,UC,PD
AVCO CORP,AV,9997,1955,1,--,UC,PD
AVCO CORP,AV,9997,1956,1,--,UC,PD
AVCO CORP,AV,9997,1957,1,--,UC,PD
AVCO CORP,AV,9997,1958,1,--,UC,PD
AVCO CORP,AV,9997,1959,1,148,UC,PD
AVCO CORP,AV,9997,1960,1,--,UC,PD
AVCO CORP,AV,9997,1961,1,--,UC,PD
AVCO CORP,AV,9997,1962,1,--,UC,PD
AVCO CORP,AV,9997,1963,1,--,UC,PD
AVCO CORP,AV,9997,1964,1,--,UC,PD
AVCO CORP,AV,9997,1965,1,--,UP,PD
AVCO CORP,AV,9997,1966,1,--,UP,PD
AVCO CORP,AV,9997,1967,1,--,UP,PD
AVCO CORP,AV,9997,1968,1,--,UP,PD
AVCO CORP,AV,9997,1969,1,129,UP,PD
AVCO CORP,AV,9997,1970,1,--,UP,PD
AVCO CORP,AV,9997,1971,1,--,UP,PD
AVCO CORP,AV,9997,1972,1,--,UP,PD
AVCO CORP,AV,9997,1973,1,--,UP,PD
AVCO CORP,AV,9997,1974,1,283,UP,PD
BANGOR PUNTA CORP,BNK,3999,1949,0,0,SB,HC
BANGOR PUNTA CORP,BNK,3999,1950,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1951,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1952,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1953,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1954,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1955,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1956,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1957,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1958,0,--,SB,HC
BANGOR PUNTA CORP,BNK,3999,1959,0,0,SB,HC
